,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
2857,116.67,-11.11,0.0,10,1,12,2.0,16
2858,120.37,-12.65,0.0,160,1,4,6.75,16
2859,119.33,-12.24,0.0,200,1,12,3.75,12
2860,119.17,-12.17,0.0,120,2,18,5.75,14
2861,120.46,-12.68,0.0,130,1,1,5.0,7
2862,101.0,-0.97,0.0,100,0,6,0.25,8
2863,122.33,-13.37,0.0,60,2,20,2.75,5
2864,119.54,-12.32,0.0,160,1,16,8.25,2
2865,120.48,-12.68,0.0,70,1,17,2.25,2
2866,0.0,0.0,83.33333333,110,0,17,7.0,15
2867,116.0,-10.81,0.0,10,2,7,7.75,1
2868,0.0,0.0,83.33333333,10,0,3,8.75,13
2869,119.05,-12.12,0.0,70,1,10,4.25,17
2870,0.0,0.0,83.33333333,60,0,10,3.25,8
2871,101.11,-1.08,0.0,90,0,13,6.75,15
2872,121.07,-12.91,0.0,200,1,8,8.75,13
2873,121.83,-13.19,0.0,80,1,16,4.5,13
2874,120.0,-12.5,0.0,60,1,2,8.25,20
2875,119.0,-12.1,0.0,80,2,3,5.75,7
2876,121.3,-13.0,0.0,200,2,11,1.0,5
2877,120.67,-12.76,0.0,30,2,12,5.5,16
2878,119.9,-12.46,0.0,70,2,19,7.75,19
2879,100.53,-0.52,0.0,190,0,1,8.5,1
2880,120.5,-12.69,0.0,120,1,16,4.75,6
2881,0.0,0.0,83.33333333,60,0,20,4.75,17
2882,101.18,-1.14,0.0,170,0,3,5.75,14
2883,120.4,-12.66,0.0,100,1,2,3.0,4
2884,120.67,-12.76,0.0,110,2,6,5.25,15
2885,0.0,0.0,83.33333333,110,0,16,1.5,6
2886,119.7,-12.38,0.0,90,2,5,4.0,6
2887,119.33,-12.24,0.0,100,2,18,7.75,17
2888,120.87,-12.83,0.0,100,1,16,0.75,3
2889,120.14,-12.56,0.0,140,1,4,7.75,17
2890,100.71,-0.7,0.0,140,0,6,7.75,10
2891,100.53,-0.52,0.0,190,0,1,2.25,12
2892,120.5,-12.69,0.0,40,1,4,10.0,10
2893,0.0,0.0,83.33333333,80,0,19,3.5,3
2894,120.4,-12.66,0.0,200,1,14,3.75,13
2895,0.0,0.0,83.33333333,20,0,3,7.5,17
2896,0.0,0.0,83.33333333,140,0,19,8.25,6
2897,119.82,-12.43,0.0,110,2,17,5.75,14
2898,0.0,0.0,83.33333333,20,0,12,2.75,19
2899,0.0,0.0,83.33333333,80,0,19,1.25,8
2900,0.0,0.0,83.33333333,70,0,19,9.25,15
2901,0.0,0.0,83.33333333,50,0,8,4.0,7
2902,119.58,-12.34,0.0,80,2,15,3.75,7
2903,102.14,-1.68,0.0,140,0,3,0.25,1
2904,119.11,-12.15,0.0,150,1,17,5.75,5
2905,118.97,-12.09,0.0,130,2,19,2.0,14
2906,119.73,-12.4,0.0,50,2,19,0.75,12
2907,100.59,-0.58,0.0,170,0,14,6.75,13
2908,120.2,-12.58,0.0,170,1,5,4.25,6
2909,118.37,-11.84,0.0,180,2,1,7.5,20
2910,118.93,-12.07,0.0,150,1,1,2.0,6
2911,122.0,-13.25,0.0,10,1,16,4.25,14
2912,0.0,0.0,83.33333333,190,0,10,8.75,5
2913,120.25,-12.6,0.0,80,1,10,2.75,16
2914,101.43,-1.37,0.0,70,0,17,3.0,7
2915,120.12,-12.55,0.0,170,1,10,4.75,4
2916,120.93,-12.86,0.0,180,2,1,7.0,8
2917,0.0,0.0,83.33333333,40,0,15,8.25,1
2918,0.0,0.0,83.33333333,70,0,15,7.0,4
2919,120.81,-12.81,0.0,190,1,15,1.75,16
2920,119.14,-12.16,0.0,70,1,14,0.5,2
2921,118.62,-11.95,0.0,160,1,8,0.5,18
2922,0.0,0.0,83.33333333,80,0,5,6.75,2
2923,122.67,-13.49,0.0,40,1,2,0.25,2
2924,121.11,-12.93,0.0,30,2,18,3.5,8
2925,0.0,0.0,83.33333333,20,0,14,6.5,19
2926,124.0,-13.95,0.0,10,2,16,10.0,15
2927,0.0,0.0,83.33333333,90,0,4,8.5,9
2928,121.87,-13.21,0.0,160,2,9,1.25,6
2929,119.92,-12.47,0.0,160,1,13,8.25,1
2930,119.88,-12.45,0.0,110,2,7,1.25,11
2931,119.14,-12.16,0.0,70,1,18,7.0,3
2932,119.44,-12.28,0.0,130,2,16,10.0,4
2933,120.4,-12.66,0.0,100,1,17,0.25,13
2934,119.67,-12.37,0.0,40,1,5,9.75,10
2935,120.04,-12.51,0.0,180,2,13,2.5,16
2936,121.03,-12.9,0.0,200,2,14,0.75,8
2937,0.0,0.0,83.33333333,120,0,19,9.25,6
2938,120.33,-12.63,0.0,40,2,8,0.75,10
2939,120.11,-12.54,0.0,190,1,8,9.25,20
2940,0.0,0.0,83.33333333,40,0,8,8.75,11
2941,100.53,-0.52,0.0,190,0,11,0.0,1
2942,100.71,-0.7,0.0,140,0,9,3.0,9
2943,118.13,-11.74,0.0,50,2,10,5.5,20
2944,119.58,-12.33,0.0,190,2,19,3.75,13
2945,119.62,-12.35,0.0,70,1,10,3.75,5
2946,122.24,-13.34,0.0,110,1,18,3.0,19
2947,121.15,-12.94,0.0,110,1,18,1.0,12
2948,0.0,0.0,83.33333333,40,0,19,0.0,13
2949,119.67,-12.37,0.0,60,2,18,7.5,20
2950,0.0,0.0,83.33333333,70,0,7,2.0,5
2951,0.0,0.0,83.33333333,80,0,18,9.0,9
2952,118.93,-12.07,0.0,50,2,20,3.0,17
2953,120.0,-12.5,0.0,10,1,11,7.25,9
2954,0.0,0.0,83.33333333,10,0,7,9.5,10
2955,0.0,0.0,83.33333333,190,0,13,3.25,12
2956,0.0,0.0,83.33333333,30,0,10,7.25,3
2957,100.77,-0.75,0.0,130,0,11,8.5,18
2958,121.11,-12.93,0.0,180,1,4,9.75,19
2959,122.17,-13.31,0.0,80,2,3,3.25,8
2960,0.0,0.0,83.33333333,30,0,19,4.0,7
2961,0.0,0.0,83.33333333,200,0,20,4.25,3
2962,0.0,0.0,83.33333333,90,0,11,3.75,18
2963,119.11,-12.15,0.0,90,2,11,7.75,15
2964,119.69,-12.38,0.0,150,2,2,4.25,1
2965,119.83,-12.43,0.0,120,2,10,9.25,2
2966,0.0,0.0,83.33333333,140,0,15,5.0,19
2967,101.25,-1.2,0.0,160,0,13,8.25,13
2968,119.74,-12.4,0.0,130,1,9,8.75,1
2969,120.56,-12.71,0.0,120,1,7,1.5,14
2970,119.39,-12.26,0.0,120,1,12,10.0,6
2971,118.53,-11.91,0.0,100,1,18,2.5,14
2972,0.0,0.0,83.33333333,150,0,16,3.75,11
2973,0.0,0.0,83.33333333,150,0,6,1.5,20
2974,121.33,-13.01,0.0,150,2,20,9.25,19
2975,118.67,-11.97,0.0,110,1,12,7.0,7
2976,120.89,-12.84,0.0,120,1,10,6.0,19
2977,117.67,-11.55,0.0,80,1,16,1.75,12
2978,120.67,-12.76,0.0,10,1,8,6.0,7
2979,119.21,-12.19,0.0,160,1,2,2.5,5
2980,0.0,0.0,83.33333333,100,0,7,7.75,18
2981,0.0,0.0,83.33333333,130,0,14,6.25,16
2982,101.11,-1.08,0.0,180,0,11,8.0,8
2983,0.0,0.0,83.33333333,50,0,11,3.0,18
2984,119.63,-12.35,0.0,180,2,16,2.0,10
2985,120.53,-12.71,0.0,50,2,8,4.75,19
2986,121.67,-13.13,0.0,60,1,12,6.0,7
2987,120.08,-12.53,0.0,160,2,2,2.0,2
2988,118.0,-11.69,0.0,10,2,13,6.25,13
2989,122.0,-13.25,0.0,110,2,10,5.0,18
2990,119.72,-12.39,0.0,190,1,5,7.25,17
2991,119.79,-12.42,0.0,190,2,2,1.25,11
2992,0.0,0.0,83.33333333,150,0,7,2.0,14
2993,120.81,-12.81,0.0,90,1,6,4.25,12
2994,0.0,0.0,83.33333333,90,0,8,3.0,14
2995,122.67,-13.49,0.0,10,2,19,1.5,3
2996,121.09,-12.92,0.0,110,1,4,6.0,4
2997,119.22,-12.19,0.0,60,1,20,2.25,3
2998,122.13,-13.3,0.0,50,1,16,9.5,13
2999,0.0,0.0,83.33333333,20,0,11,0.75,17
3000,0.0,0.0,83.33333333,200,0,18,8.25,1
3001,120.44,-12.67,0.0,120,1,12,7.5,15
3002,100.5,-0.49,0.0,200,0,15,1.5,12
3003,120.27,-12.6,0.0,150,2,11,7.75,15
3004,120.26,-12.6,0.0,130,1,16,0.5,13
3005,120.59,-12.73,0.0,180,2,15,9.75,12
3006,120.33,-12.63,0.0,60,2,11,3.0,14
3007,122.67,-13.49,0.0,50,1,12,0.25,4
3008,119.48,-12.3,0.0,180,2,8,9.75,20
3009,0.0,0.0,83.33333333,120,0,17,1.5,7
3010,0.0,0.0,83.33333333,10,0,8,1.0,14
3011,0.0,0.0,83.33333333,190,0,1,9.5,20
3012,119.33,-12.24,0.0,140,1,11,2.75,18
3013,121.42,-13.04,0.0,80,1,5,8.5,6
3014,118.12,-11.74,0.0,110,1,19,5.75,11
3015,119.37,-12.25,0.0,200,2,17,3.5,9
3016,0.0,0.0,83.33333333,170,0,16,5.75,5
3017,123.04,-13.62,0.0,90,2,16,10.0,18
3018,0.0,0.0,83.33333333,180,0,12,6.5,18
3019,118.89,-12.06,0.0,60,2,20,5.5,1
3020,0.0,0.0,83.33333333,100,0,3,6.0,15
3021,100.56,-0.55,0.0,180,0,8,1.5,13
3022,120.62,-12.74,0.0,130,2,10,6.75,4
3023,0.0,0.0,83.33333333,130,0,19,0.0,11
3024,120.51,-12.7,0.0,130,1,20,8.25,4
3025,100.5,-0.49,0.0,200,0,4,9.5,4
3026,119.67,-12.37,0.0,20,1,4,7.75,2
3027,118.86,-12.05,0.0,170,2,15,5.0,20
3028,0.0,0.0,83.33333333,70,0,12,1.0,11
3029,0.0,0.0,83.33333333,60,0,15,0.5,1
3030,118.15,-11.75,0.0,180,2,5,2.5,1
3031,102.5,-2.33,0.0,40,0,10,5.75,9
3032,119.33,-12.24,0.0,10,1,2,9.75,8
3033,120.0,-12.5,0.0,130,1,19,3.25,14
3034,0.0,0.0,83.33333333,130,0,5,3.5,17
3035,119.93,-12.47,0.0,200,2,6,10.0,11
3036,0.0,0.0,83.33333333,10,0,7,8.75,18
3037,119.89,-12.46,0.0,190,1,6,8.5,14
3038,120.3,-12.62,0.0,90,1,6,2.25,7
3039,120.07,-12.53,0.0,90,2,3,5.0,20
3040,119.75,-12.4,0.0,80,2,7,6.5,18
3041,120.48,-12.68,0.0,70,1,5,4.5,13
3042,119.54,-12.32,0.0,190,2,8,2.25,2
3043,119.13,-12.16,0.0,100,2,3,3.75,19
3044,119.2,-12.18,0.0,150,1,13,0.0,15
3045,121.42,-13.04,0.0,160,1,8,0.25,13
3046,117.7,-11.56,0.0,180,1,12,4.5,17
3047,0.0,0.0,83.33333333,70,0,6,0.25,4
3048,119.62,-12.35,0.0,140,2,4,9.75,4
3049,118.87,-12.05,0.0,160,2,1,8.75,4
3050,103.08,-2.82,0.0,130,0,10,2.75,9
3051,0.0,0.0,83.33333333,50,0,20,0.75,2
3052,100.5,-0.49,0.0,200,0,7,0.5,5
3053,0.0,0.0,83.33333333,120,0,3,5.5,19
3054,0.0,0.0,83.33333333,90,0,9,1.25,20
3055,101.25,-1.2,0.0,160,0,1,1.5,16
3056,120.79,-12.8,0.0,160,1,19,8.75,19
3057,120.42,-12.66,0.0,190,1,10,6.5,14
3058,119.5,-12.3,0.0,80,1,11,2.25,8
3059,0.0,0.0,83.33333333,100,0,17,4.75,7
3060,104.0,-3.57,0.0,50,0,8,6.75,13
3061,121.24,-12.97,0.0,140,1,10,8.0,12
3062,119.81,-12.43,0.0,180,1,15,4.0,8
3063,0.0,0.0,83.33333333,100,0,2,7.75,19
3064,119.7,-12.38,0.0,200,2,6,6.0,17
3065,117.78,-11.59,0.0,120,1,16,2.25,13
3066,0.0,0.0,83.33333333,130,0,10,5.0,19
3067,117.67,-11.55,0.0,20,1,19,2.0,6
3068,0.0,0.0,83.33333333,70,0,10,8.75,2
3069,116.33,-10.96,0.0,40,2,13,0.75,6
3070,118.97,-12.09,0.0,200,1,12,9.25,18
3071,101.25,-1.2,0.0,160,0,13,3.25,16
3072,100.53,-0.52,0.0,190,0,8,2.5,1
3073,102.73,-2.52,0.0,110,0,4,5.5,1
3074,119.69,-12.38,0.0,150,2,3,6.25,20
3075,121.33,-13.01,0.0,10,2,10,3.75,10
3076,120.67,-12.76,0.0,30,2,3,5.5,19
3077,117.67,-11.55,0.0,20,2,12,7.5,12
3078,121.85,-13.2,0.0,90,1,15,2.75,16
3079,120.33,-12.63,0.0,200,2,6,8.5,1
3080,116.89,-11.21,0.0,60,2,12,7.75,2
3081,0.0,0.0,83.33333333,30,0,3,1.75,7
3082,119.33,-12.24,0.0,70,1,6,5.25,17
3083,120.48,-12.68,0.0,70,1,19,4.75,18
3084,0.0,0.0,83.33333333,180,0,7,6.5,10
3085,101.25,-1.2,0.0,80,0,16,3.25,15
3086,0.0,0.0,83.33333333,110,0,7,7.0,13
3087,114.67,-10.19,0.0,10,2,12,8.0,9
3088,121.63,-13.12,0.0,90,1,20,6.25,7
3089,120.18,-12.57,0.0,190,1,14,1.5,10
3090,117.11,-11.31,0.0,30,2,14,5.25,15
3091,100.5,-0.49,0.0,200,0,4,7.5,18
3092,119.56,-12.32,0.0,60,1,11,0.0,10
3093,100.83,-0.81,0.0,120,0,19,1.5,2
3094,117.33,-11.4,0.0,50,2,18,8.0,6
3095,0.0,0.0,83.33333333,10,0,13,8.25,14
3096,120.41,-12.66,0.0,130,1,11,1.0,19
3097,121.27,-12.98,0.0,100,1,3,7.5,17
3098,120.33,-12.63,0.0,20,1,6,3.25,18
3099,120.62,-12.74,0.0,140,1,9,4.25,9
3100,121.0,-12.88,0.0,140,1,13,3.25,13
3101,119.03,-12.11,0.0,130,2,13,3.5,20
3102,120.23,-12.59,0.0,200,2,1,0.75,11
3103,120.8,-12.81,0.0,200,1,7,9.25,8
3104,0.0,0.0,83.33333333,90,0,17,8.25,9
3105,120.27,-12.6,0.0,200,1,4,8.0,2
3106,119.2,-12.18,0.0,200,2,8,9.75,13
3107,0.0,0.0,83.33333333,30,0,11,0.5,12
3108,0.0,0.0,83.33333333,40,0,13,4.75,15
3109,120.47,-12.68,0.0,200,2,18,2.25,2
3110,0.0,0.0,83.33333333,20,0,17,1.25,20
3111,0.0,0.0,83.33333333,160,0,12,6.75,15
3112,0.0,0.0,83.33333333,100,0,20,7.5,3
3113,121.33,-13.01,0.0,10,2,5,2.75,19
3114,0.0,0.0,83.33333333,180,0,9,4.75,15
3115,119.63,-12.35,0.0,90,1,9,5.25,10
3116,121.75,-13.16,0.0,190,2,11,3.75,1
3117,119.8,-12.42,0.0,170,2,1,2.75,19
3118,119.44,-12.28,0.0,130,1,15,5.25,9
3119,118.76,-12.0,0.0,140,2,8,0.25,16
3120,120.67,-12.76,0.0,130,1,14,4.25,18
3121,120.78,-12.8,0.0,120,2,19,3.75,18
3122,121.0,-12.88,0.0,180,2,8,4.0,12
3123,119.78,-12.41,0.0,30,1,14,1.5,6
3124,0.0,0.0,83.33333333,130,0,1,7.75,15
3125,0.0,0.0,83.33333333,30,0,14,5.5,5
3126,119.56,-12.32,0.0,120,1,12,5.25,12
3127,115.33,-10.5,0.0,10,1,13,3.5,1
3128,0.0,0.0,83.33333333,10,0,16,2.5,19
3129,0.0,0.0,83.33333333,160,0,1,2.75,12
3130,0.0,0.0,83.33333333,170,0,2,7.25,5
3131,119.79,-12.42,0.0,130,1,7,4.5,16
3132,100.71,-0.7,0.0,140,0,11,8.25,20
3133,120.35,-12.64,0.0,170,2,6,6.75,20
3134,125.33,-14.39,0.0,10,2,5,6.25,16
3135,0.0,0.0,83.33333333,110,0,14,4.75,13
3136,121.15,-12.94,0.0,110,1,16,6.0,20
3137,121.0,-12.88,0.0,60,1,7,1.0,19
3138,120.81,-12.81,0.0,190,2,8,2.0,14
3139,117.33,-11.4,0.0,10,1,10,8.5,3
3140,0.0,0.0,83.33333333,10,0,6,2.5,20
3141,119.2,-12.18,0.0,150,2,12,5.0,16
3142,100.83,-0.81,0.0,120,0,2,4.0,14
3143,100.83,-0.81,0.0,120,0,15,0.5,18
3144,121.0,-12.88,0.0,80,2,20,7.5,6
3145,120.08,-12.53,0.0,170,2,13,6.5,7
3146,121.33,-13.01,0.0,40,2,20,7.5,3
3147,100.77,-0.75,0.0,130,0,18,9.5,15
3148,118.61,-11.94,0.0,110,2,17,3.25,3
3149,122.67,-13.49,0.0,40,2,8,9.0,18
3150,120.0,-12.5,0.0,20,2,19,4.25,10
3151,118.67,-11.97,0.0,40,2,12,7.25,20
3152,103.33,-3.03,0.0,90,0,11,7.0,2
3153,118.58,-11.93,0.0,80,1,14,1.0,11
3154,120.97,-12.87,0.0,130,1,12,7.75,20
3155,120.17,-12.56,0.0,200,1,5,8.75,18
3156,100.91,-0.88,0.0,110,0,2,4.0,14
3157,101.33,-1.28,0.0,150,0,8,5.25,18
3158,118.96,-12.08,0.0,160,1,6,3.25,19
3159,101.67,-1.59,0.0,120,0,18,4.0,3
3160,0.0,0.0,83.33333333,40,0,15,4.75,7
3161,121.04,-12.9,0.0,90,1,15,6.5,16
3162,120.33,-12.63,0.0,20,1,8,9.0,2
3163,120.56,-12.72,0.0,190,1,11,9.0,1
3164,0.0,0.0,83.33333333,100,0,4,8.75,13
3165,120.22,-12.59,0.0,150,1,4,5.25,2
3166,121.33,-13.01,0.0,10,1,11,5.25,17
3167,119.37,-12.25,0.0,160,1,11,4.5,20
3168,100.56,-0.55,0.0,180,0,8,5.25,7
3169,0.0,0.0,83.33333333,70,0,15,4.5,10
3170,120.1,-12.54,0.0,140,2,2,7.75,3
3171,0.0,0.0,83.33333333,50,0,1,3.75,20
3172,121.06,-12.91,0.0,170,2,18,7.25,3
3173,119.27,-12.21,0.0,100,1,19,6.5,7
3174,0.0,0.0,83.33333333,20,0,13,0.0,15
3175,121.58,-13.1,0.0,110,1,20,6.75,18
3176,120.0,-12.5,0.0,180,1,14,9.0,6
3177,121.09,-12.92,0.0,110,2,3,7.25,6
3178,101.43,-1.37,0.0,140,0,8,9.75,7
3179,119.95,-12.48,0.0,130,2,17,6.75,17
3180,0.0,0.0,83.33333333,140,0,19,5.0,19
3181,101.11,-1.08,0.0,90,0,17,6.0,4
3182,0.0,0.0,83.33333333,110,0,11,6.25,2
3183,119.89,-12.46,0.0,120,1,9,6.0,19
3184,119.87,-12.45,0.0,50,1,13,9.75,17
3185,120.9,-12.85,0.0,200,1,19,3.5,12
3186,120.84,-12.82,0.0,190,2,15,7.0,4
3187,117.0,-11.26,0.0,40,2,11,9.5,16
3188,101.5,-1.44,0.0,200,0,13,10.0,6
3189,119.48,-12.3,0.0,180,2,6,6.75,20
3190,119.5,-12.3,0.0,40,2,2,9.5,7
3191,0.0,0.0,83.33333333,90,0,9,0.75,16
3192,120.33,-12.63,0.0,20,2,18,3.5,3
3193,101.05,-1.02,0.0,190,0,18,7.5,17
3194,118.83,-12.03,0.0,40,1,6,2.25,10
3195,118.1,-11.73,0.0,70,2,19,5.25,16
3196,0.0,0.0,83.33333333,40,0,4,2.5,12
3197,120.5,-12.69,0.0,40,1,17,8.75,16
3198,120.0,-12.5,0.0,90,2,20,3.75,17
3199,119.47,-12.29,0.0,100,1,20,6.5,2
3200,100.59,-0.58,0.0,170,0,8,7.0,14
3201,0.0,0.0,83.33333333,10,0,18,8.5,5
3202,0.0,0.0,83.33333333,110,0,2,6.0,15
3203,0.0,0.0,83.33333333,110,0,20,2.75,8
3204,120.67,-12.76,0.0,30,2,13,0.5,7
3205,118.98,-12.09,0.0,170,1,2,0.75,19
3206,120.31,-12.62,0.0,170,1,7,1.25,16
3207,0.0,0.0,83.33333333,10,0,5,4.5,6
3208,119.62,-12.35,0.0,70,1,11,8.75,19
3209,100.77,-0.75,0.0,130,0,5,7.75,14
3210,101.0,-0.97,0.0,100,0,15,2.5,5
3211,119.58,-12.33,0.0,110,2,19,3.75,2
3212,120.62,-12.74,0.0,140,2,13,7.25,5
3213,123.07,-13.63,0.0,50,1,19,5.5,20
3214,121.05,-12.9,0.0,190,2,17,6.0,8
3215,117.78,-11.59,0.0,30,2,17,7.25,16
3216,120.75,-12.79,0.0,80,2,9,6.75,18
3217,120.0,-12.5,0.0,140,1,18,6.0,14
3218,0.0,0.0,83.33333333,160,0,20,5.5,19
3219,119.88,-12.45,0.0,170,1,18,6.5,9
3220,120.83,-12.82,0.0,160,2,15,2.25,14
3221,102.67,-2.47,0.0,150,0,1,5.75,2
3222,0.0,0.0,83.33333333,120,0,2,8.25,15
3223,101.82,-1.72,0.0,110,0,15,9.0,8
3224,120.49,-12.69,0.0,150,1,19,4.5,17
3225,0.0,0.0,83.33333333,50,0,5,5.75,11
3226,120.31,-12.62,0.0,150,2,11,0.5,19
3227,118.72,-11.99,0.0,130,1,1,6.75,11
3228,120.77,-12.8,0.0,130,1,18,9.25,7
3229,0.0,0.0,83.33333333,10,0,10,0.0,7
3230,120.41,-12.66,0.0,130,2,14,2.5,1
3231,0.0,0.0,83.33333333,170,0,13,9.25,5
3232,119.75,-12.4,0.0,80,1,6,8.25,10
3233,119.77,-12.41,0.0,200,2,8,6.25,17
3234,0.0,0.0,83.33333333,180,0,4,2.75,13
3235,119.23,-12.2,0.0,200,1,1,2.25,3
3236,119.86,-12.44,0.0,140,2,20,0.5,14
3237,0.0,0.0,83.33333333,140,0,19,2.5,20
3238,119.14,-12.16,0.0,140,1,1,9.75,12
3239,118.0,-11.69,0.0,10,2,8,6.0,18
3240,118.0,-11.69,0.0,60,2,17,2.5,14
3241,121.0,-12.88,0.0,40,2,19,1.5,7
3242,119.85,-12.44,0.0,90,2,13,8.0,12
3243,119.56,-12.32,0.0,30,1,12,0.0,1
3244,119.51,-12.31,0.0,190,2,15,5.0,11
3245,120.59,-12.73,0.0,90,1,11,5.75,11
3246,119.71,-12.39,0.0,140,1,3,2.0,19
3247,119.6,-12.34,0.0,150,1,3,9.25,6
3248,0.0,0.0,83.33333333,30,0,13,9.75,11
3249,0.0,0.0,83.33333333,110,0,2,7.25,9
3250,119.54,-12.32,0.0,160,2,13,0.25,1
3251,0.0,0.0,83.33333333,150,0,8,0.75,8
3252,0.0,0.0,83.33333333,90,0,20,6.25,2
3253,121.92,-13.22,0.0,160,2,10,1.5,15
3254,121.25,-12.98,0.0,80,1,18,2.25,11
3255,119.33,-12.24,0.0,160,1,2,4.0,6
3256,120.67,-12.76,0.0,10,1,18,0.75,10
3257,120.52,-12.7,0.0,90,2,14,9.75,18
3258,121.75,-13.16,0.0,80,1,16,9.5,3
3259,102.0,-1.89,0.0,100,0,17,6.25,12
3260,120.83,-12.82,0.0,160,1,9,4.5,8
3261,120.11,-12.54,0.0,190,2,3,9.75,11
3262,121.19,-12.95,0.0,90,2,13,6.75,19
3263,0.0,0.0,83.33333333,130,0,11,4.75,5
3264,0.0,0.0,83.33333333,120,0,6,9.75,3
3265,121.0,-12.88,0.0,160,2,9,3.75,13
3266,100.71,-0.7,0.0,140,0,20,4.25,4
3267,121.39,-13.03,0.0,120,1,19,1.0,16
3268,119.33,-12.24,0.0,90,2,12,7.0,16
3269,101.43,-1.37,0.0,70,0,15,6.25,3
3270,119.9,-12.46,0.0,140,2,4,0.75,20
3271,0.0,0.0,83.33333333,100,0,12,3.0,4
3272,118.0,-11.69,0.0,20,2,19,8.0,7
3273,111.33,-8.46,0.0,10,1,11,6.25,4
3274,122.07,-13.28,0.0,180,1,14,0.0,9
3275,119.33,-12.24,0.0,190,1,14,8.25,16
3276,119.86,-12.44,0.0,140,2,11,5.25,7
3277,0.0,0.0,83.33333333,160,0,4,9.25,9
3278,0.0,0.0,83.33333333,90,0,14,8.75,5
3279,120.57,-12.72,0.0,70,2,19,4.0,8
3280,0.0,0.0,83.33333333,30,0,1,8.75,18
3281,118.8,-12.02,0.0,100,1,17,9.75,7
3282,119.93,-12.47,0.0,200,1,10,7.75,7
3283,116.5,-11.04,0.0,40,1,17,8.0,10
3284,125.0,-14.29,0.0,40,2,11,9.75,15
3285,120.3,-12.62,0.0,110,2,20,8.0,14
3286,120.56,-12.71,0.0,120,1,10,1.25,10
3287,119.71,-12.39,0.0,70,1,11,3.0,12
3288,100.53,-0.52,0.0,190,0,1,8.5,18
3289,120.15,-12.56,0.0,130,1,17,2.0,15
3290,118.27,-11.8,0.0,100,2,17,8.25,17
3291,120.72,-12.78,0.0,130,2,18,8.75,6
3292,117.33,-11.4,0.0,20,1,12,10.0,12
3293,121.56,-13.09,0.0,30,1,11,8.25,10
3294,100.63,-0.61,0.0,160,0,18,9.75,3
3295,0.0,0.0,83.33333333,10,0,4,8.25,4
3296,119.46,-12.29,0.0,160,2,20,7.0,4
3297,0.0,0.0,83.33333333,10,0,10,9.0,14
3298,0.0,0.0,83.33333333,50,0,12,7.25,2
3299,0.0,0.0,83.33333333,70,0,9,6.25,1
3300,0.0,0.0,83.33333333,50,0,7,1.0,3
3301,119.47,-12.29,0.0,100,1,18,1.75,7
3302,102.0,-1.89,0.0,200,0,11,1.0,1
3303,120.76,-12.79,0.0,140,1,9,1.0,5
3304,119.12,-12.15,0.0,190,1,11,1.75,8
3305,119.69,-12.38,0.0,170,2,3,3.0,11
3306,120.16,-12.56,0.0,170,2,19,5.5,14
3307,120.0,-12.5,0.0,160,2,17,1.25,16
3308,121.93,-13.23,0.0,100,2,8,4.5,19
3309,118.86,-12.04,0.0,70,2,17,6.75,8
3310,0.0,0.0,83.33333333,190,0,11,8.25,20
3311,0.0,0.0,83.33333333,20,0,16,10.0,15
3312,0.0,0.0,83.33333333,60,0,1,9.0,18
3313,0.0,0.0,83.33333333,180,0,20,5.25,8
3314,120.5,-12.69,0.0,200,2,9,7.0,5
3315,0.0,0.0,83.33333333,50,0,9,6.0,2
3316,122.58,-13.46,0.0,80,1,14,0.75,8
3317,100.53,-0.52,0.0,190,0,17,6.25,15
3318,0.0,0.0,83.33333333,90,0,9,6.0,16
3319,100.63,-0.61,0.0,160,0,10,2.75,14
3320,0.0,0.0,83.33333333,140,0,18,7.5,9
3321,100.63,-0.61,0.0,160,0,19,7.0,19
3322,119.33,-12.24,0.0,170,2,16,3.5,2
3323,119.58,-12.34,0.0,80,1,20,4.75,2
3324,115.0,-10.34,0.0,20,2,5,2.25,3
3325,119.4,-12.26,0.0,100,2,10,0.0,10
3326,121.71,-13.15,0.0,70,1,13,9.5,10
3327,121.19,-12.95,0.0,140,2,10,5.0,15
3328,119.69,-12.38,0.0,150,2,4,2.25,6
3329,0.0,0.0,83.33333333,10,0,20,1.5,9
3330,100.59,-0.58,0.0,170,0,10,8.5,16
3331,0.0,0.0,83.33333333,40,0,12,5.75,14
3332,119.89,-12.46,0.0,60,2,2,7.0,11
3333,0.0,0.0,83.33333333,150,0,13,6.0,5
3334,122.8,-13.54,0.0,50,2,17,3.25,14
3335,121.67,-13.13,0.0,40,2,10,1.0,10
3336,122.33,-13.37,0.0,20,2,17,5.5,12
3337,118.83,-12.03,0.0,160,2,9,0.5,3
3338,0.0,0.0,83.33333333,170,0,20,6.75,8
3339,119.89,-12.46,0.0,180,1,17,6.75,10
3340,118.83,-12.03,0.0,80,1,17,5.75,10
3341,119.69,-12.38,0.0,150,2,5,4.0,9
3342,120.97,-12.87,0.0,200,1,11,4.0,19
3343,100.5,-0.49,0.0,200,0,3,6.5,19
3344,119.33,-12.24,0.0,180,2,3,3.0,5
3345,0.0,0.0,83.33333333,50,0,18,2.0,1
3346,120.26,-12.6,0.0,130,1,17,5.25,13
3347,121.33,-13.01,0.0,30,2,19,8.0,8
3348,119.82,-12.43,0.0,150,1,13,10.0,12
3349,120.89,-12.84,0.0,180,2,12,1.5,3
