,MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
2837,72.0,8.07,25.0,160,1,19,7.0,17
2838,72.29,7.98,25.0,170,1,15,1.0,16
2839,73.5,7.6,25.0,60,2,1,7.0,16
2840,73.94,7.47,25.0,190,2,3,9.75,9
2841,73.54,7.59,25.0,140,2,11,8.5,13
2842,77.63,6.34,0.0,10,2,16,6.0,11
2843,73.36,7.65,25.0,200,2,6,3.5,19
2844,72.94,7.78,25.0,150,2,18,8.0,10
2845,74.64,7.25,25.0,110,2,19,6.75,10
2846,79.28,5.85,0.0,20,1,3,3.5,2
2847,100.0,0.0,37.5,150,0,16,2.25,16
2848,73.92,7.48,25.0,170,2,5,9.75,20
2849,75.25,7.07,0.0,70,2,9,4.25,16
2850,72.81,7.82,25.0,130,2,14,9.25,18
2851,72.37,7.95,25.0,70,2,8,9.5,3
2852,72.85,7.23,25.0,180,1,5,0.0,11
2853,72.62,7.88,25.0,120,1,8,8.75,15
2854,80.7,5.43,0.0,10,2,18,0.0,3
2855,72.62,7.88,25.0,120,1,5,1.75,5
2856,70.61,8.5,25.0,20,1,11,5.25,7
2857,67.98,9.34,25.0,10,1,12,2.0,16
2858,71.41,8.25,25.0,160,1,4,6.75,16
2859,74.9,7.17,25.0,200,1,12,3.75,12
2860,72.53,7.9,25.0,120,2,18,5.75,14
2861,74.54,7.28,25.0,130,1,1,5.0,7
2862,99.5,-0.11,0.0,100,0,6,0.25,8
2863,75.07,7.12,0.0,60,2,20,2.75,5
2864,74.11,7.42,25.0,160,1,16,8.25,2
2865,73.65,7.56,25.0,70,1,17,2.25,2
2866,99.62,0.1,0.0,110,0,17,7.0,15
2867,75.44,7.01,0.0,10,2,7,7.75,1
2868,100.0,0.0,37.5,10,0,3,8.75,13
2869,75.56,6.97,0.0,70,1,10,4.25,17
2870,100.0,0.0,37.5,60,0,10,3.25,8
2871,100.0,0.0,37.5,90,0,13,6.75,15
2872,73.06,7.74,25.0,200,1,8,8.75,13
2873,73.36,7.65,25.0,80,1,16,4.5,13
2874,75.04,7.13,0.0,60,1,2,8.25,20
2875,71.92,9.4,25.0,80,2,3,5.75,7
2876,71.95,8.08,25.0,200,2,11,1.0,5
2877,72.66,7.86,25.0,30,2,12,5.5,16
2878,72.71,7.85,25.0,70,2,19,7.75,19
2879,99.56,0.12,0.0,190,0,1,8.5,1
2880,72.66,7.86,25.0,120,1,16,4.75,6
2881,100.0,0.0,37.5,60,0,20,4.75,17
2882,99.75,0.07,0.0,170,0,3,5.75,14
2883,74.56,7.28,25.0,100,1,2,3.0,4
2884,75.6,6.96,0.0,110,2,6,5.25,15
2885,100.0,0.0,37.5,110,0,16,1.5,6
2886,75.34,7.04,0.0,90,2,5,4.0,6
2887,73.64,7.56,25.0,100,2,18,7.75,17
2888,75.33,7.04,0.0,100,1,16,0.75,3
2889,74.34,7.34,25.0,140,1,4,7.75,17
2890,100.0,0.0,37.5,140,0,6,7.75,10
2891,100.0,0.0,37.5,190,0,1,2.25,12
2892,77.74,6.31,0.0,40,1,4,10.0,10
2893,99.48,0.14,0.0,80,0,19,3.5,3
2894,74.75,7.22,25.0,200,1,14,3.75,13
2895,100.0,0.0,37.5,20,0,3,7.5,17
2896,99.7,0.08,0.0,140,0,19,8.25,6
2897,76.81,6.59,0.0,110,2,17,5.75,14
2898,100.0,0.0,37.5,20,0,12,2.75,19
2899,100.0,0.0,37.5,80,0,19,1.25,8
2900,100.0,0.0,37.5,70,0,19,9.25,15
2901,100.0,0.0,37.5,50,0,8,4.0,7
2902,73.14,7.72,25.0,80,2,15,3.75,7
2903,97.38,2.82,0.0,140,0,3,0.25,1
2904,74.21,7.39,25.0,150,1,17,5.75,5
2905,72.74,7.84,25.0,130,2,19,2.0,14
2906,75.7,6.93,0.0,50,2,19,0.75,12
2907,99.75,0.07,0.0,170,0,14,6.75,13
2908,75.39,7.02,0.0,170,1,5,4.25,6
2909,75.43,7.01,0.0,180,2,1,7.5,20
2910,76.94,6.55,0.0,150,1,1,2.0,6
2911,74.34,7.34,25.0,10,1,16,4.25,14
2912,100.0,0.0,37.5,190,0,10,8.75,5
2913,70.39,8.57,25.0,80,1,10,2.75,16
2914,100.0,0.0,37.5,70,0,17,3.0,7
2915,73.57,7.58,25.0,170,1,10,4.75,4
2916,72.56,7.89,25.0,180,2,1,7.0,8
2917,100.0,0.0,37.5,40,0,15,8.25,1
2918,100.0,0.0,37.5,70,0,15,7.0,4
2919,72.47,7.92,25.0,190,1,15,1.75,16
2920,72.37,7.95,25.0,70,1,14,0.5,2
2921,74.18,7.4,25.0,160,1,8,0.5,18
2922,100.0,0.0,37.5,80,0,5,6.75,2
2923,85.22,10.88,0.0,40,1,2,0.25,2
2924,78.44,6.1,0.0,30,2,18,3.5,8
2925,100.0,0.0,37.5,20,0,14,6.5,19
2926,83.99,4.46,0.0,10,2,16,10.0,15
2927,99.54,0.12,0.0,90,0,4,8.5,9
2928,72.79,7.82,25.0,160,2,9,1.25,6
2929,73.48,7.61,25.0,160,1,13,8.25,1
2930,72.87,7.79,25.0,110,2,7,1.25,11
2931,71.21,8.32,25.0,70,1,18,7.0,3
2932,73.3,7.67,25.0,130,2,16,10.0,4
2933,74.78,7.21,25.0,100,1,17,0.25,13
2934,70.34,8.59,25.0,40,1,5,9.75,10
2935,72.09,8.04,25.0,180,2,13,2.5,16
2936,72.35,7.96,25.0,200,2,14,0.75,8
2937,100.0,0.0,37.5,120,0,19,9.25,6
2938,76.15,6.79,0.0,40,2,8,0.75,10
2939,75.12,7.11,0.0,190,1,8,9.25,20
2940,100.0,0.0,37.5,40,0,8,8.75,11
2941,100.0,0.0,37.5,190,0,11,0.0,1
2942,99.7,0.08,0.0,140,0,9,3.0,9
2943,77.41,6.41,0.0,50,2,10,5.5,20
2944,76.1,6.81,0.0,190,2,19,3.75,13
2945,75.63,6.95,0.0,70,1,10,3.75,5
2946,74.24,7.38,25.0,110,1,18,3.0,19
2947,69.54,8.84,25.0,110,1,18,1.0,12
2948,100.0,0.0,37.5,40,0,19,0.0,13
2949,73.17,7.71,25.0,60,2,18,7.5,20
2950,100.0,0.0,37.5,70,0,7,2.0,5
2951,100.0,0.0,37.5,80,0,18,9.0,9
2952,73.07,7.74,25.0,50,2,20,3.0,17
2953,76.75,6.61,0.0,10,1,11,7.25,9
2954,100.0,0.0,37.5,10,0,7,9.5,10
2955,100.0,0.0,37.5,190,0,13,3.25,12
2956,100.0,0.0,37.5,30,0,10,7.25,3
2957,99.68,0.09,0.0,130,0,11,8.5,18
2958,74.72,7.23,25.0,180,1,4,9.75,19
2959,77.14,7.17,0.0,80,2,3,3.25,8
2960,100.0,0.0,37.5,30,0,19,4.0,7
2961,99.79,0.06,0.0,200,0,20,4.25,3
2962,100.0,0.0,37.5,90,0,11,3.75,18
2963,75.76,6.91,0.0,90,2,11,7.75,15
2964,76.23,7.24,0.0,150,2,2,4.25,1
2965,72.79,7.82,25.0,120,2,10,9.25,2
2966,99.7,0.08,0.0,140,0,15,5.0,19
2967,100.0,0.0,37.5,160,0,13,8.25,13
2968,74.71,7.23,25.0,130,1,9,8.75,1
2969,75.58,6.96,0.0,120,1,7,1.5,14
2970,75.68,6.94,0.0,120,1,12,10.0,6
2971,71.4,8.26,25.0,100,1,18,2.5,14
2972,100.0,0.0,37.5,150,0,16,3.75,11
2973,99.72,0.07,0.0,150,0,6,1.5,20
2974,75.23,7.07,0.0,150,2,20,9.25,19
2975,75.48,7.0,0.0,110,1,12,7.0,7
2976,71.33,8.28,25.0,120,1,10,6.0,19
2977,72.37,7.95,25.0,80,1,16,1.75,12
2978,79.61,5.75,0.0,10,1,8,6.0,7
2979,73.19,7.7,25.0,160,1,2,2.5,5
2980,100.0,0.0,37.5,100,0,7,7.75,18
2981,100.0,0.0,37.5,130,0,14,6.25,16
2982,99.77,0.06,0.0,180,0,11,8.0,8
2983,100.0,0.0,37.5,50,0,11,3.0,18
2984,74.84,7.19,25.0,180,2,16,2.0,10
2985,71.27,8.3,25.0,50,2,8,4.75,19
2986,75.84,6.89,0.0,60,1,12,6.0,7
2987,75.23,11.44,25.0,160,2,2,2.0,2
2988,67.32,9.55,25.0,10,2,13,6.25,13
2989,72.85,7.81,25.0,110,2,10,5.0,18
2990,73.77,7.52,25.0,190,1,5,7.25,17
2991,76.96,9.86,0.0,190,2,2,1.25,11
2992,100.0,0.0,37.5,150,0,7,2.0,14
2993,73.25,7.68,25.0,90,1,6,4.25,12
2994,100.0,0.0,37.5,90,0,8,3.0,14
2995,71.27,8.3,25.0,10,2,19,1.5,3
2996,75.14,7.1,0.0,110,1,4,6.0,4
2997,75.48,7.0,0.0,60,1,20,2.25,3
2998,76.36,6.73,0.0,50,1,16,9.5,13
2999,100.0,0.0,37.5,20,0,11,0.75,17
3000,99.79,0.06,0.0,200,0,18,8.25,1
3001,72.0,8.07,25.0,120,1,12,7.5,15
3002,100.0,0.0,37.5,200,0,15,1.5,12
3003,75.44,7.01,0.0,150,2,11,7.75,15
3004,72.87,7.8,25.0,130,1,16,0.5,13
3005,74.89,7.18,25.0,180,2,15,9.75,12
3006,72.99,7.76,25.0,60,2,11,3.0,14
3007,74.52,7.29,25.0,50,1,12,0.25,4
3008,72.2,8.01,25.0,180,2,8,9.75,20
3009,100.0,0.0,37.5,120,0,17,1.5,7
3010,100.0,0.0,37.5,10,0,8,1.0,14
3011,100.0,0.0,37.5,190,0,1,9.5,20
3012,75.67,6.94,0.0,140,1,11,2.75,18
3013,74.42,7.32,25.0,80,1,5,8.5,6
3014,76.36,6.73,0.0,110,1,19,5.75,11
3015,74.98,7.15,25.0,200,2,17,3.5,9
3016,99.75,0.07,0.0,170,0,16,5.75,5
3017,76.46,6.7,0.0,90,2,16,10.0,18
3018,100.0,0.0,37.5,180,0,12,6.5,18
3019,75.0,7.14,0.0,60,2,20,5.5,1
3020,100.0,0.0,37.5,100,0,3,6.0,15
3021,100.0,0.0,37.5,180,0,8,1.5,13
3022,72.93,7.78,25.0,130,2,10,6.75,4
3023,100.0,0.0,37.5,130,0,19,0.0,11
3024,72.94,7.78,25.0,130,1,20,8.25,4
3025,100.0,0.0,37.5,200,0,4,9.5,4
3026,76.64,6.64,0.0,20,1,4,7.75,2
3027,72.99,7.76,25.0,170,2,15,5.0,20
3028,100.0,0.0,37.5,70,0,12,1.0,11
3029,100.0,0.0,37.5,60,0,15,0.5,1
3030,75.22,7.0,0.0,180,2,5,2.5,1
3031,100.0,0.0,37.5,40,0,10,5.75,9
3032,81.58,5.17,0.0,10,1,2,9.75,8
3033,74.56,7.28,25.0,130,1,19,3.25,14
3034,99.36,0.17,0.0,130,0,5,3.5,17
3035,73.27,7.68,25.0,200,2,6,10.0,11
3036,100.0,0.0,37.5,10,0,7,8.75,18
3037,72.02,8.06,25.0,190,1,6,8.5,14
3038,72.39,7.95,25.0,90,1,6,2.25,7
3039,72.88,9.21,25.0,90,2,3,5.0,20
3040,76.56,6.67,0.0,80,2,7,6.5,18
3041,73.62,7.57,25.0,70,1,5,4.5,13
3042,74.38,7.33,25.0,190,2,8,2.25,2
3043,69.01,11.55,25.0,100,2,3,3.75,19
3044,74.36,7.34,25.0,150,1,13,0.0,15
3045,74.65,7.16,25.0,160,1,8,0.25,13
3046,73.09,7.73,25.0,180,1,12,4.5,17
3047,100.0,0.0,37.5,70,0,6,0.25,4
3048,74.19,7.39,25.0,140,2,4,9.75,4
3049,72.09,8.04,25.0,160,2,1,8.75,4
3050,99.68,0.09,0.0,130,0,10,2.75,9
3051,100.0,0.0,37.5,50,0,20,0.75,2
3052,99.79,0.06,0.0,200,0,7,0.5,5
3053,100.0,0.0,37.5,120,0,3,5.5,19
3054,99.54,0.12,0.0,90,0,9,1.25,20
3055,100.0,0.0,37.5,160,0,1,1.5,16
3056,74.36,7.34,25.0,160,1,19,8.75,19
3057,71.47,8.24,25.0,190,1,10,6.5,14
3058,71.77,8.14,25.0,80,1,11,2.25,8
3059,100.0,0.0,37.5,100,0,17,4.75,7
3060,100.0,0.0,37.5,50,0,8,6.75,13
3061,74.33,7.35,25.0,140,1,10,8.0,12
3062,73.28,7.67,25.0,180,1,15,4.0,8
3063,100.0,0.0,37.5,100,0,2,7.75,19
3064,75.05,7.13,0.0,200,2,6,6.0,17
3065,73.74,7.53,25.0,120,1,16,2.25,13
3066,100.0,0.0,37.5,130,0,10,5.0,19
3067,76.97,6.54,0.0,20,1,19,2.0,6
3068,100.0,0.0,37.5,70,0,10,8.75,2
3069,74.62,7.26,25.0,40,2,13,0.75,6
3070,75.71,6.93,0.0,200,1,12,9.25,18
3071,100.0,0.0,37.5,160,0,13,3.25,16
3072,99.56,0.12,0.0,190,0,8,2.5,1
3073,100.0,0.0,37.5,110,0,4,5.5,1
3074,74.61,7.26,25.0,150,2,3,6.25,20
3075,66.89,9.69,25.0,10,2,10,3.75,10
3076,74.02,9.54,25.0,30,2,3,5.5,19
3077,75.0,7.14,25.0,20,2,12,7.5,12
3078,72.86,7.8,25.0,90,1,15,2.75,16
3079,72.49,7.92,25.0,200,2,6,8.5,1
3080,73.65,7.56,25.0,60,2,12,7.75,2
3081,100.0,0.0,37.5,30,0,3,1.75,7
3082,71.87,8.11,25.0,70,1,6,5.25,17
3083,77.29,6.45,0.0,70,1,19,4.75,18
3084,99.77,0.06,0.0,180,0,7,6.5,10
3085,100.0,0.0,37.5,80,0,16,3.25,15
3086,99.62,0.1,0.0,110,0,7,7.0,13
3087,75.66,6.94,0.0,10,2,12,8.0,9
3088,72.49,7.92,25.0,90,1,20,6.25,7
3089,73.41,7.63,25.0,190,1,14,1.5,10
3090,70.61,8.5,25.0,30,2,14,5.25,15
3091,100.0,0.0,37.5,200,0,4,7.5,18
3092,75.69,6.93,0.0,60,1,11,0.0,10
3093,100.0,0.0,37.5,120,0,19,1.5,2
3094,73.42,7.63,25.0,50,2,18,8.0,6
3095,100.0,0.0,37.5,10,0,13,8.25,14
3096,74.17,7.4,25.0,130,1,11,1.0,19
3097,72.04,8.06,25.0,100,1,3,7.5,17
3098,71.16,8.33,25.0,20,1,6,3.25,18
3099,74.25,7.37,25.0,140,1,9,4.25,9
3100,73.1,7.73,25.0,140,1,13,3.25,13
3101,74.6,7.27,25.0,130,2,13,3.5,20
3102,78.62,14.12,0.0,200,2,1,0.75,11
3103,76.32,6.74,0.0,200,1,7,9.25,8
3104,99.54,0.12,0.0,90,0,17,8.25,9
3105,75.09,7.12,0.0,200,1,4,8.0,2
3106,72.74,7.84,25.0,200,2,8,9.75,13
3107,100.0,0.0,37.5,30,0,11,0.5,12
3108,98.96,0.28,0.0,40,0,13,4.75,15
3109,74.58,7.27,25.0,200,2,18,2.25,2
3110,100.0,0.0,37.5,20,0,17,1.25,20
3111,100.0,0.0,37.5,160,0,12,6.75,15
3112,100.0,0.0,37.5,100,0,20,7.5,3
3113,76.1,6.81,0.0,10,2,5,2.75,19
3114,99.77,0.06,0.0,180,0,9,4.75,15
3115,75.73,6.92,0.0,90,1,9,5.25,10
3116,73.55,7.59,25.0,190,2,11,3.75,1
3117,73.13,13.26,25.0,170,2,1,2.75,19
3118,73.62,7.57,25.0,130,1,15,5.25,9
3119,71.8,8.13,25.0,140,2,8,0.25,16
3120,74.81,7.2,25.0,130,1,14,4.25,18
3121,73.14,7.72,25.0,120,2,19,3.75,18
3122,74.91,7.17,25.0,180,2,8,4.0,12
3123,75.8,6.9,0.0,30,1,14,1.5,6
3124,100.0,0.0,37.5,130,0,1,7.75,15
3125,98.61,0.37,0.0,30,0,14,5.5,5
3126,71.45,8.24,25.0,120,1,12,5.25,12
3127,71.71,8.16,25.0,10,1,13,3.5,1
3128,100.0,0.0,37.5,10,0,16,2.5,19
3129,99.74,0.07,0.0,160,0,1,2.75,12
3130,100.0,0.0,37.5,170,0,2,7.25,5
3131,72.81,7.82,25.0,130,1,7,4.5,16
3132,99.7,0.08,0.0,140,0,11,8.25,20
3133,72.67,7.86,25.0,170,2,6,6.75,20
3134,78.29,6.15,0.0,10,2,5,6.25,16
3135,100.0,0.0,37.5,110,0,14,4.75,13
3136,73.84,7.5,25.0,110,1,16,6.0,20
3137,76.17,6.79,0.0,60,1,7,1.0,19
3138,73.45,7.62,25.0,190,2,8,2.0,14
3139,77.19,6.48,0.0,10,1,10,8.5,3
3140,100.0,0.0,37.5,10,0,6,2.5,20
3141,73.61,7.57,25.0,150,2,12,5.0,16
3142,100.0,0.0,37.5,120,0,2,4.0,14
3143,100.0,0.0,37.5,120,0,15,0.5,18
3144,73.46,7.61,25.0,80,2,20,7.5,6
3145,74.19,7.39,25.0,170,2,13,6.5,7
3146,72.26,7.99,25.0,40,2,20,7.5,3
3147,100.0,0.0,37.5,130,0,18,9.5,15
3148,72.07,8.05,25.0,110,2,17,3.25,3
3149,65.24,10.22,25.0,40,2,8,9.0,18
3150,71.16,8.33,25.0,20,2,19,4.25,10
3151,75.82,6.89,0.0,40,2,12,7.25,20
3152,100.0,0.0,37.5,90,0,11,7.0,2
3153,76.78,6.6,0.0,80,1,14,1.0,11
3154,75.64,6.95,0.0,130,1,12,7.75,20
3155,72.42,7.94,25.0,200,1,5,8.75,18
3156,99.62,0.1,0.0,110,0,2,4.0,14
3157,100.0,0.0,37.5,150,0,8,5.25,18
3158,72.92,7.78,25.0,160,1,6,3.25,19
3159,99.65,0.09,0.0,120,0,18,4.0,3
3160,98.96,0.28,0.0,40,0,15,4.75,7
3161,76.83,6.59,0.0,90,1,15,6.5,16
3162,75.99,6.84,0.0,20,1,8,9.0,2
3163,74.95,7.16,25.0,190,1,11,9.0,1
3164,100.0,0.0,37.5,100,0,4,8.75,13
3165,69.39,8.89,25.0,150,1,4,5.25,2
3166,70.61,8.5,25.0,10,1,11,5.25,17
3167,75.45,7.0,0.0,160,1,11,4.5,20
3168,99.77,0.06,0.0,180,0,8,5.25,7
3169,100.0,0.0,37.5,70,0,15,4.5,10
3170,73.57,7.58,25.0,140,2,2,7.75,3
3171,100.0,0.0,37.5,50,0,1,3.75,20
3172,74.61,7.26,25.0,170,2,18,7.25,3
3173,75.02,7.14,0.0,100,1,19,6.5,7
3174,100.0,0.0,37.5,20,0,13,0.0,15
3175,72.53,7.91,25.0,110,1,20,6.75,18
3176,75.71,6.93,0.0,180,1,14,9.0,6
3177,74.56,7.28,25.0,110,2,3,7.25,6
3178,99.7,0.08,0.0,140,0,8,9.75,7
3179,73.62,7.57,25.0,130,2,17,6.75,17
3180,100.0,0.0,37.5,140,0,19,5.0,19
3181,100.0,0.0,37.5,90,0,17,6.0,4
3182,100.0,0.0,37.5,110,0,11,6.25,2
3183,70.38,8.58,25.0,120,1,9,6.0,19
3184,71.05,8.37,25.0,50,1,13,9.75,17
3185,73.91,7.48,25.0,200,1,19,3.5,12
3186,73.63,7.56,25.0,190,2,15,7.0,4
3187,74.29,7.36,25.0,40,2,11,9.5,16
3188,100.0,0.0,37.5,200,0,13,10.0,6
3189,74.05,7.43,25.0,180,2,6,6.75,20
3190,71.27,8.3,25.0,40,2,2,9.5,7
3191,100.0,0.0,37.5,90,0,9,0.75,16
3192,78.62,6.05,0.0,20,2,18,3.5,3
3193,99.78,0.06,0.0,190,0,18,7.5,17
3194,74.56,7.28,25.0,40,1,6,2.25,10
3195,71.93,8.09,25.0,70,2,19,5.25,16
3196,100.0,0.0,37.5,40,0,4,2.5,12
3197,80.92,5.36,0.0,40,1,17,8.75,16
3198,71.69,8.17,25.0,90,2,20,3.75,17
3199,73.55,7.59,25.0,100,1,20,6.5,2
3200,99.75,0.07,0.0,170,0,8,7.0,14
3201,100.0,0.0,37.5,10,0,18,8.5,5
3202,100.0,0.0,37.5,110,0,2,6.0,15
3203,100.0,0.0,37.5,110,0,20,2.75,8
3204,74.85,7.19,25.0,30,2,13,0.5,7
3205,72.4,12.32,25.0,170,1,2,0.75,19
3206,74.5,7.3,25.0,170,1,7,1.25,16
3207,100.0,0.0,37.5,10,0,5,4.5,6
3208,72.68,7.86,25.0,70,1,11,8.75,19
3209,100.0,0.0,37.5,130,0,5,7.75,14
3210,100.0,0.0,37.5,100,0,15,2.5,5
3211,75.76,6.91,0.0,110,2,19,3.75,2
3212,74.37,7.34,25.0,140,2,13,7.25,5
3213,76.01,6.83,0.0,50,1,19,5.5,20
3214,75.21,7.08,0.0,190,2,17,6.0,8
3215,72.0,8.07,25.0,30,2,17,7.25,16
3216,70.81,8.44,25.0,80,2,9,6.75,18
3217,75.03,7.13,0.0,140,1,18,6.0,14
3218,99.74,0.07,0.0,160,0,20,5.5,19
3219,74.85,7.19,25.0,170,1,18,6.5,9
3220,74.68,7.24,25.0,160,2,15,2.25,14
3221,100.0,0.0,37.5,150,0,1,5.75,2
3222,100.0,0.0,37.5,120,0,2,8.25,15
3223,100.0,0.0,37.5,110,0,15,9.0,8
3224,74.4,7.33,25.0,150,1,19,4.5,17
3225,100.0,0.0,37.5,50,0,5,5.75,11
3226,74.81,7.2,25.0,150,2,11,0.5,19
3227,73.16,7.71,25.0,130,1,1,6.75,11
3228,72.66,7.87,25.0,130,1,18,9.25,7
3229,100.0,0.0,37.5,10,0,10,0.0,7
3230,74.29,7.36,25.0,130,2,14,2.5,1
3231,100.0,0.0,37.5,170,0,13,9.25,5
3232,76.64,6.64,0.0,80,1,6,8.25,10
3233,73.11,7.72,25.0,200,2,8,6.25,17
3234,99.54,0.12,0.0,180,0,4,2.75,13
3235,72.73,7.84,25.0,200,1,1,2.25,3
3236,72.65,7.87,25.0,140,2,20,0.5,14
3237,100.0,0.0,37.5,140,0,19,2.5,20
3238,77.29,6.45,0.0,140,1,1,9.75,12
3239,75.44,7.01,0.0,10,2,8,6.0,18
3240,78.18,6.18,0.0,60,2,17,2.5,14
3241,72.15,8.02,25.0,40,2,19,1.5,7
3242,72.81,7.82,25.0,90,2,13,8.0,12
3243,76.17,6.79,0.0,30,1,12,0.0,1
3244,73.41,7.63,25.0,190,2,15,5.0,11
3245,71.93,8.09,25.0,90,1,11,5.75,11
3246,74.03,7.44,25.0,140,1,3,2.0,19
3247,73.03,7.75,25.0,150,1,3,9.25,6
3248,100.0,0.0,37.5,30,0,13,9.75,11
3249,100.0,0.0,37.5,110,0,2,7.25,9
3250,75.85,6.88,0.0,160,2,13,0.25,1
3251,99.17,0.22,0.0,150,0,8,0.75,8
3252,100.0,0.0,37.5,90,0,20,6.25,2
3253,73.01,7.75,25.0,160,2,10,1.5,15
3254,74.4,7.33,25.0,80,1,18,2.25,11
3255,71.59,8.2,25.0,160,1,2,4.0,6
3256,66.89,9.69,25.0,10,1,18,0.75,10
3257,73.83,7.5,25.0,90,2,14,9.75,18
3258,72.72,7.84,25.0,80,1,16,9.5,3
3259,100.0,0.0,37.5,100,0,17,6.25,12
3260,74.0,7.45,25.0,160,1,9,4.5,8
3261,73.31,7.66,25.0,190,2,3,9.75,11
3262,73.0,7.76,25.0,90,2,13,6.75,19
3263,100.0,0.0,37.5,130,0,11,4.75,5
3264,99.65,0.09,0.0,120,0,6,9.75,3
3265,74.1,7.42,25.0,160,2,9,3.75,13
3266,100.0,0.0,37.5,140,0,20,4.25,4
3267,75.62,6.95,0.0,120,1,19,1.0,16
3268,75.22,7.08,0.0,90,2,12,7.0,16
3269,99.4,0.16,0.0,70,0,15,6.25,3
3270,71.18,9.66,25.0,140,2,4,0.75,20
3271,100.0,0.0,37.5,100,0,12,3.0,4
3272,76.43,6.71,0.0,20,2,19,8.0,7
3273,70.18,8.64,25.0,10,1,11,6.25,4
3274,73.15,7.71,25.0,180,1,14,0.0,9
3275,75.42,7.02,0.0,190,1,14,8.25,16
3276,74.4,7.33,25.0,140,2,11,5.25,7
3277,99.74,0.07,0.0,160,0,4,9.25,9
3278,100.0,0.0,37.5,90,0,14,8.75,5
3279,72.9,7.79,25.0,70,2,19,4.0,8
3280,100.0,0.0,37.5,30,0,1,8.75,18
3281,73.36,7.65,25.0,100,1,17,9.75,7
3282,73.29,7.67,25.0,200,1,10,7.75,7
3283,71.11,8.35,25.0,40,1,17,8.0,10
3284,71.82,8.13,25.0,40,2,11,9.75,15
3285,76.26,6.76,0.0,110,2,20,8.0,14
3286,73.36,7.65,25.0,120,1,10,1.25,10
3287,75.13,7.1,0.0,70,1,11,3.0,12
3288,100.0,0.0,37.5,190,0,1,8.5,18
3289,72.76,7.83,25.0,130,1,17,2.0,15
3290,76.03,6.83,0.0,100,2,17,8.25,17
3291,76.2,6.78,0.0,130,2,18,8.75,6
3292,72.37,7.95,25.0,20,1,12,10.0,12
3293,71.35,8.27,25.0,30,1,11,8.25,10
3294,100.0,0.0,37.5,160,0,18,9.75,3
3295,100.0,0.0,37.5,10,0,4,8.25,4
3296,70.44,8.56,25.0,160,2,20,7.0,4
3297,100.0,0.0,37.5,10,0,10,9.0,14
3298,100.0,0.0,37.5,50,0,12,7.25,2
3299,100.0,0.0,37.5,70,0,9,6.25,1
3300,100.0,0.0,37.5,50,0,7,1.0,3
3301,73.84,7.5,25.0,100,1,18,1.75,7
3302,99.79,0.06,0.0,200,0,11,1.0,1
3303,70.43,8.56,25.0,140,1,9,1.0,5
3304,75.32,7.04,0.0,190,1,11,1.75,8
3305,74.88,8.13,25.0,170,2,3,3.0,11
3306,73.21,7.69,25.0,170,2,19,5.5,14
3307,75.51,6.99,0.0,160,2,17,1.25,16
3308,71.16,8.33,25.0,100,2,8,4.5,19
3309,70.65,8.49,25.0,70,2,17,6.75,8
3310,99.78,0.06,0.0,190,0,11,8.25,20
3311,100.0,0.0,37.5,20,0,16,10.0,15
3312,100.0,0.0,37.5,60,0,1,9.0,18
3313,100.0,0.0,37.5,180,0,20,5.25,8
3314,73.87,7.49,25.0,200,2,9,7.0,5
3315,100.0,0.0,37.5,50,0,9,6.0,2
3316,79.0,5.93,0.0,80,1,14,0.75,8
3317,100.0,0.0,37.5,190,0,17,6.25,15
3318,100.0,0.0,37.5,90,0,9,6.0,16
3319,100.0,0.0,37.5,160,0,10,2.75,14
3320,100.0,0.0,37.5,140,0,18,7.5,9
3321,100.0,0.0,37.5,160,0,19,7.0,19
3322,74.08,7.42,25.0,170,2,16,3.5,2
3323,70.89,8.42,25.0,80,1,20,4.75,2
3324,78.95,5.95,0.0,20,2,5,2.25,3
3325,74.45,7.31,25.0,100,2,10,0.0,10
3326,74.12,7.41,25.0,70,1,13,9.5,10
3327,74.7,7.23,25.0,140,2,10,5.0,15
3328,74.69,7.69,12.5,150,2,4,2.25,6
3329,100.0,0.0,37.5,10,0,20,1.5,9
3330,100.0,0.0,37.5,170,0,10,8.5,16
3331,100.0,0.0,37.5,40,0,12,5.75,14
3332,73.57,7.58,25.0,60,2,2,7.0,11
3333,99.72,0.07,0.0,150,0,13,6.0,5
3334,70.96,8.39,25.0,50,2,17,3.25,14
3335,69.08,8.99,25.0,40,2,10,1.0,10
3336,75.22,7.08,0.0,20,2,17,5.5,12
3337,72.01,8.07,25.0,160,2,9,0.5,3
3338,100.0,0.0,37.5,170,0,20,6.75,8
3339,71.88,8.11,25.0,180,1,17,6.75,10
3340,70.34,8.59,25.0,80,1,17,5.75,10
3341,75.28,7.06,0.0,150,2,5,4.0,9
3342,71.92,8.09,25.0,200,1,11,4.0,19
3343,99.38,0.17,0.0,200,0,3,6.5,19
3344,74.82,6.51,25.0,180,2,3,3.0,5
3345,100.0,0.0,37.5,50,0,18,2.0,1
3346,74.66,7.25,25.0,130,1,17,5.25,13
3347,75.07,7.12,0.0,30,2,19,8.0,8
3348,73.42,7.63,25.0,150,1,13,10.0,12
3349,71.16,8.33,25.0,180,2,12,1.5,3
3350,71.15,8.33,25.0,130,1,3,7.25,4
3351,73.57,7.58,25.0,40,1,12,9.75,19
3352,99.31,0.19,0.0,60,0,12,1.25,15
